fold,population,householdsize,racepctblack,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,PctIlleg,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LemasSwFTFieldPerPop,LemasTotalReq,LemasTotReqPerPop,PolicReqPerOffic,PolicPerPop,RacialMatchCommPol,PctPolicWhite,PctPolicBlack,PctPolicHisp,PctPolicAsian,PctPolicMinor,OfficAssgnDrugUnits,NumKindsDrugsSeiz,PolicAveOTWorked,PopDens,PctUsePubTrans,PolicCars,PolicOperBudg,LemasPctPolicOnPatr,LemasGangUnitDeploy,LemasPctOfficDrugUn,PolicBudgPerPop,ViolentCrimesPerPop
2,0.01,0.44,0.44,0.38,0.03,1,0.26,0.5,0.37,0.38,0.46,0.41,0.52,0.3,0.26,0.31,0.16,0.72,0.03,0.45,0.36,0.46,0.37,0.37,0.44,0.28,0.81,0.35,0.49,0.39,0.38,0.45,0.45,0.49,0.4,0.53,0.12,0.42,0.5,0.01,0.86,0.52,0.08,0.28,0.13,0.13,0.12,0.05,0.19,0.23,0.22,0.46,0.23,0.39,0.015975811,0.38244724,0.03,0.81,0.53,0.7,0.7,0.18762651,0.050451668,0.26742493,0.40425897,0.046688134,-0.214064807,0.782746171,0.405161977,0.232536561,-0.140640672,0.862403518,0.017319877,0.506732689,0.524239701,0.14,-0.274161785,-0.099383046,0.036496671,0.373933153,0.168631042,0.56889706,0.338624219,0.35
2,0.02,0.35,0.21,0.42,0.045288478,0.962734677,0.21,0.59,0.13,0.33,0.46,0.32,0.24,0.25,0.35,0.36,0.25,0.28,0.03,0.39,0.71,0.67,0.31,0.35,0.56,1,0.21,0.81,0.36,0.77,0.41,0.16,0.36,0.35,0.41,0.3,0.2,0.64,0.555404178,0.04,0.65,0.32,0.1,0.28,0.1,0.12,0.2,0.17,0.21,0.22,0.2,0.26,0.16,0.33,0.03,0.417847531,0.16,0.63,0.41,0.58,0.5,0.245804002,-0.07440718,0.47137405,0.268391903,0.31611218,0.995525215,0.638398873,0.018870312,-0.05533583,0.503075872,0.508000587,0.020494528,0.485516551,0.477896403,0.1,0.01,0.099458756,-0.026988781,0.629426676,0.403875198,0.734008459,-0.061744661,0.25
2,0.02,0.42,0.04,0.39,0.03,1,0.26,0.61,0.32,0.46,0.43,0.17,0.55,0.28,0.25,0.24,0.3,0.21,0.01,0.22,0.17,0.35,0.31,0.38,0.55,0.23,0.51,0.34,0.39,0.5,0.34,0.09,0.37,0.36,0.4,0.57,0.1,0.51,0.5,0.06,0.44,0.58,0.15,0.05,0.09,0.08,0.08,0.19,0.19,0.21,0.22,0.37,0.28,0.21,0.019717982,0.224828012,0.08,0.59,0.58,0.73,0.67,0.47938038,0.282313086,0.336876624,0.417922301,-0.115372163,0.806884213,0.641149747,0.431352465,0.333983103,0.19361041,0.473431601,-0.119496605,0.714657233,0.508138559,0.32,0.01,-0.075982644,-0.394738653,0.653729309,0.12623058,0.437950154,0.542123262,0.06
2,0.04,0.2,0.03,0.67,0.05,1,0.7,0.44,0.19,0.67,0.5,0.15,0.21,1,1,1,0.79,1,0.02,0.16,0.12,0.16,0.77,0.19,0.48,0.16,0.55,0.514959127,0.92,0.41,0.48,0.08,0.23,0.48,0.1,0.41,0.15,0.68,0.534626298,0.06,0.71,0.3,0.11,0.11,1,1,1,0.85,0.95,1,0.91,0.67,0.63,0.39,0.293274774,0.01,1,0.2,0.56,0.73,0.58,0.48,0.03,0.43,0.4,0.38,0.95,0.79,0.06,0.19,0.74,0.22,0.02,0,0.19,0.47,0.24,0.05,0.05,0.91,0,0.49,0.69,0.45
2,0.09,0.54,0.23,0.3,0.1,1,0.31,0.61,0.19,0.37,0.37,0.29,0.38,0.3,0.27,0.32,0.2,0.24,0.09,0.42,0.44,0.5,0.22,0.51,0.45,0.47,0.3,0.48,0.27,0.59,0.35,0.22,0.58,0.59,0.58,0.46,0.42,0.56,0.575218081,0.14,0.57,0.47,0.65,0.43,0.07,0.07,0.08,0.21,0.23,0.24,0.24,0.29,0.22,0.33,0.01,0.05,0.29,0.66,0.48,0.7,0.77,0.278538209,0.026754352,0.387187332,0.542016756,0.298215998,0.857542932,0.546432505,0.093972894,0.217005673,-0.051469936,0.420905465,-0.079369928,0.554725861,0.262987655,0.17,0.01,0.679109336,-0.062149254,0.845027519,0.25580426,0.105313382,0.255384087,0.23
2,0.03,0.35,0.21,0.54,0.031349932,0.77696997,0.1,0.26,0.14,0.3,0.69,0.81,0.6,0.12,0.15,0.15,0.19,0.3,0.06,0.69,0.38,0.67,0.13,0.91,0.22,0.61,0.44,0.79,0.27,0.74,0.35,0.32,0.36,0.35,0.4,0.45,0.1,0.63,0.472704334,0.05,0.67,0.46,0.32,0.39,0.03,0.02,0.03,0.08,0.13,0.13,0.12,0.63,0.18,0.37,0.19498731,0.20914397,0.02,0.95,0.57,0.87,0.89,0.126448596,-0.028798221,0.374691793,0.365012044,0.201009409,0.784773128,0.651313732,0.389897025,0.074320842,0.615610676,-0.098828268,0.072235219,0.942101369,-0.001739863,0.21,0.07,0.074695691,0.041438896,0.626567625,0.116987095,0.007108323,0.258884417,0.32
2,0.03,0.39,0.12,0.31,0.04,0.93,0.65,0.8,0.18,0.69,0.27,0.05,0.39,0.64,0.62,0.6,0.55,0.58,0.183591921,0.04,0.09,0.15,0.6,0.1,0.74,0.31,0.43,0.15,0.69,0.35,0.33,0.05,0.42,0.43,0.27,0.83,0.03,0.51,0.5,0.04,0.77,0.81,0.07,0.11,0.36,0.37,0.37,0.73,0.65,0.66,0.7,0.38,0.53,0.47,-0.021114686,0.096470258,0.14,0.36,0.43,0.46,0.5,-0.043375058,0.050848868,0.284170307,0.656373186,0.359621328,0.380980047,0.554533252,-0.019641661,0.048386513,-0.263934499,0.393707389,0.140102585,0.57840821,0.287033629,0.12,0.2,0.159913212,0.149395303,1.187501626,0.214359257,0.583913702,0.246759686,0.04
2,0.02,0.39,0.02,0.58,0.04,1,0.69,0.57,0.13,0.83,0.56,0.11,0.58,0.69,0.75,0.73,0.56,0.58,0.01,0.08,0.1,0.12,0.9,0.2,0.54,0.25,0.93,0.07,0.95,0.17,0.53,0.03,0.41,0.5,0.3,0.56,0.03,0.44,0.5,0.01,0.91,0.51,0.08,0.07,0.84,0.85,0.86,0.77,0.81,0.93,0.83,0.38,0.41,0.47,0.185949061,-0.215700732,0.36,0.62,0.76,0.72,0.63,0.493892426,0.000862222,0.39785049,0.612351576,0.125701184,0.979817679,0.44782206,0.02500573,-0.060291604,0.220063288,0.15757773,-0.140669574,0.947786675,0.521969049,0.44,0.74,-0.417451087,0.117059117,0.293951325,0.472364874,0.520343775,0.120162138,0.02
2,0.01,0.53,-0.065041007,0.25,0.03,1,0.37,0.71,0.28,0.42,0.36,0.12,0.41,0.33,0.26,0.24,0.16,0.33,0.01,0.13,0.45,0.49,0.13,0.34,0.63,0.44,0.29,0.5,0.26,0.48,0.31,0.06,0.58,0.56,0.55,0.76,0.11,0.39,0.5,0.02,0.83,0.76,0.02,0.2,0.14,0.12,0.1,0.31,0.3,0.3,0.34,0.42,0.21,0.25,0.110429571,0.214493205,0.01,0.84,0.66,0.59,0.83,0.175261339,-0.025582022,0.025270138,0.313068776,0.317856588,0.549897297,0.874654794,-0.001256259,0.396684454,0.104964942,0.286507821,0.001085762,0.458743925,0.295714,0.14,0.04,0.380004435,-0.031294467,0.531124465,0.583665561,0.276627501,0.278083978,0.16
2,0.07,0.57,0.12,0.25,0.08,0.98,0.49,0.78,0.19,0.48,0.31,0.16,0.39,0.47,0.35,0.34,0.39,0.41,0.02,0.07,0.19,0.31,0.29,0.3,0.65,0.3,0.39,0.32,0.42,0.4,0.4,0.19,0.61,0.71,0.28,0.78,0.08,0.36,0.5,0.07,0.73,0.71,0.41,0.15,0.24,0.23,0.23,0.47,0.43,0.44,0.44,0.38,0.59,0.63,0.04,-0.090694975,0.09,0.43,0.63,0.71,0.68,0.2344587,0.097123652,0.008246992,0.345230445,0.227976998,0.87015524,0.888564343,0.718951963,-0.049562029,0.584012165,0.045988365,0.212036233,0.631421674,0.229317199,0.19,0.36,-0.146981953,-0.249595526,0.715998454,1.014282823,0.948413328,0.246377974,0.12
2,0.08,0.32,0.09,0.65,0.1,1,0.34,0.41,0.12,0.53,0.68,0.26,0.7,0.4,0.38,0.38,0.21,0.41,0.05,0.22,0.39,0.52,0.25,0.35,0.43,0.35,0.3,0.43,0.38,0.36,0.53,0.2,0.36,0.47,0.34,0.27,0.14,0.67,0.482638106,0.06,0.84,0.25,0.29,0.25,0.4,0.43,0.42,0.29,0.35,0.45,0.35,0.26,0.49,0.61,0.074991322,0.01,0.36,0.75,0.83,0.9,0.81,0.32,0.03,0.2,0.25,0.26,0.88,0.93,0.05,0.06,0,0.05,0.03,0.57,0.12,0.91,0.96,0.04,0.03,0.79,0,0.49,0.23,0.2
2,0.12,0.37,0.35,0.53,0.13,1,0.14,0.32,0.1,0.33,0.6,0.72,0.63,0.17,0.17,0.18,0.19,0.49,0.16,0.58,0.36,0.58,0.14,0.77,0.25,0.59,0.36,0.66,0.25,0.71,0.44,0.42,0.37,0.4,0.36,0.49,0.07,0.5,0.5,0.16,0.66,0.48,0.31,0.24,0.04,0.03,0.04,0.1,0.14,0.14,0.13,0.51,0.18,0.32,0.02,-0.002035734,0.06,0.82,0.64,0.89,0.86,0.21,0.03,0.14,0.25,0.18,0.95,0.72,0.42,0.02,0,0.3,0.05,0.5,0.14,0.35,0.14,0.07,0.02,0.66,0,0.93,0.12,0.51
2,0.01,0.39,0.1,0.41,0.03,1,0.5,0.71,0.24,0.64,0.39,0.13,0.41,0.54,0.48,0.48,0.44,0.4,0.01,0.08,0.26,0.27,0.45,0.19,0.7,0.45,0.43,0.34,0.49,0.4,0.47,0.17,0.42,0.52,0.32,0.54,0.18,0.57,0.431906435,0.02,0.78,0.5,0.02,0.13,0.46,0.41,0.36,0.64,0.6,0.64,0.6,0.45,0.62,0.86,0.01,-0.223476228,0.43,0.6,0.61,0.45,0.7,0.265880049,0.092508134,0.230200591,0.221252211,0.380451405,0.556779779,0.545451833,-0.166238035,0.162011731,-0.152111475,0.211194319,0.244395732,0.383310392,0.033169933,0.56,0.28,0.188710487,-0.035754598,1.145771787,1.557503029,0.517317026,0.131523623,0.18
2,0.08,0.3,0.3,0.65,0.1,1,0.15,0.27,0.09,0.39,0.73,0.62,0.73,0.19,0.2,0.21,0.2,0.36,0.1,0.49,0.4,0.56,0.14,0.74,0.27,0.52,0.45,0.58,0.23,0.59,0.48,0.5,0.32,0.4,0.26,0.5,0.07,0.52,0.5,0.14,0.62,0.46,0.87,0.14,0.07,0.06,0.05,0.16,0.17,0.17,0.17,0.75,0.24,0.68,0.1,0.274301251,0.19,0.8,0.74,0.92,0.9,0.27,0.03,0.22,0.3,0.25,0.7,0.94,0.08,0.02,0,0.07,0.04,0.5,0.39,0.37,0.17,0.04,0.02,0.62,0,0.66,0.16,0.3
2,0.01,0.47,0.78,0.4,-0.250964758,1.021536021,0.19,0.56,0.14,0.26,0.51,0.46,0.26,0.21,0.2,0.3,0.17,0.34,0.02,0.44,0.5,0.61,0.22,0.37,0.54,0.73,0.27,0.81,0.28,0.59,0.48,0.91,0.5,0.43,0.58,0.3,0.28,0.48,0.5,0.02,0.75,0.35,0.3,0.22,0.1,0.11,0.13,0.2,0.24,0.24,0.28,0.51,0.28,0.47,0.01,0.152327626,0.01,0.79,0.48,0.68,0.69,0.454572332,0.072487727,0.046840333,0.227087785,0.273089558,0.736436884,0.553739323,-0.247021698,0.276201546,0.01792006,0.256598278,0.064338786,0.603281179,0.080828517,0.1,0.01,0.534711892,-0.020648853,1.080287083,0.923814372,0.39017802,0.32764402,0.37
2,0.01,0.87,-0.124928145,0.31,0.318300038,0.868856098,0.21,0.54,0.6,0.23,0.49,0.9,0.32,0.18,0.11,0.18,0.13,0.23,0.03,0.56,1,0.91,0.09,1,0.36,0.41,0.2,0.77,0.17,0.33,0.5,0.46,0.94,0.81,1,0.39,1,0.57,0.62918809,0.075912034,0.96,0.46,0.4,0.59,0.15,0.13,0.12,0.22,0.25,0.25,0.26,0.59,0.61,0.29,0.09672347,0.107321942,0.7,0.57,0.59,0.87,0.83,0.286758872,0.325906835,0.113206047,0.809190073,0.621545666,0.78229272,0.73338425,-0.088082782,0.061569487,0.049508339,0.503923157,-0.04246034,0.412510272,-0.002826128,0.31,0.186810458,0.222497398,0.052952956,0.901632341,0.465887514,0.554507558,-0.031043635,0.31
2,0.017141353,0.24,0.02,0.81,0.02,1,0.25,0.35,0.04,0.59,0.75,0.15,0.86,0.3,0.3,0.28,0.26,0.46,0.01,0.13,0.27,0.51,0.11,0.21,0.35,0.64,0.27,0.59,0.21,0.41,0.36,0.08,0.27,0.38,0.11,0.66,0.05,0.5,0.5,0.371423899,0.97,0.58,0.118178115,0.06,0.17,0.14,0.12,0.3,0.28,0.26,0.23,0.29,0.16,0.4,-0.310294667,0.159428561,0.25,0.77,0.86,0.97,0.92,0.162722377,0.321893382,0.335427214,0.39560768,0.515428522,0.523600449,0.769134017,-0.073328384,0.139286484,0.136607008,0.377734204,0.120060486,0.726832691,0.346006924,0.23,0.23,0.074320541,0.033522345,0.454754941,0.521107558,0.139486231,0.630475904,0.04
2,0.01,0.4,0.02,0.48,0.246276105,0.812817562,0.21,0.34,0.28,0.4,0.56,0.86,0.52,0.23,0.22,0.23,0.18,0.19,0.02,0.35,0.26,0.4,0.21,0.46,0.38,0.37,0.53,0.56,0.35,0.76,0.36,0.2,0.39,0.37,0.45,0.36,0.31,0.67,0.515459831,0.01,0.92,0.38,0.19,0.04,0.25,0.26,0.26,0.31,0.36,0.4,0.38,0.66,0.57,0.22,0.06,0.01,0.19,0.66,0.3,0.57,0.78,0.234831985,-0.025542714,0.182863125,0.634129302,0.303555708,0.755239442,0.874006916,0.010746426,0.116327893,0.502978727,-0.016737703,-0.045750417,0.819793186,-0.033990187,0.26,0.02,-0.008429309,-0.020584285,0.820061271,0.154238895,1.009260288,0.213392963,0.18
2,-0.025059431,0.48,0.18,0.4,-0.00148319,0.983475071,0.18,0.51,0.77,0.32,0.49,0.49,0.3,0.22,0.19,0.19,0.2,0.32,0.02,0.45,0.54,0.56,0.21,0.24,0.5,0.52,0.41,0.56,0.25,0.45,0.43,0.21,0.4,0.43,0.39,0.45,0.09,0.51,0.5,0.02,0.72,0.44,0.45,0.29,0.12,0.11,0.11,0.14,0.2,0.21,0.18,0.41,0.28,0.22,0.130596235,0.382583779,0.02,0.83,0.41,0.5,0.72,0.522179442,-0.008132786,-0.197078717,0.566536872,0.177193837,0.795579748,0.978630837,0.477679016,0.03251399,-0.259377494,0.269062826,0.157608723,0.699880463,0.239439117,0.21,0.01,0.095498493,-0.099219645,0.440845826,0.166825174,0.594272568,-0.343879697,0.48
2,0.02,0.32,0.08,0.67,0.280483141,0.898677546,0.19,0.25,0.43,0.45,0.68,0.35,0.52,0.22,0.23,0.24,0.14,0.14,0.04,0.49,0.4,0.47,0.28,0.46,0.26,0.27,0.39,0.39,0.42,0.47,0.15,0.09,0.33,0.3,0.42,0.62,0.09,0.48,0.5,0.07,0.42,0.64,0.17,0.3,0.03,0.04,0.07,0.07,0.12,0.13,0.14,0.45,0.19,0.42,-0.045465047,0.000786078,0.07,0.69,0.59,0.72,0.7,0.218702862,0.106259237,0.339947827,0.593211031,0.090291343,0.946031852,0.710405245,0.573491488,0.182021587,-0.207287933,0.122030819,-0.007307096,0.682314068,0.478669113,0.07,0.01,-0.035955752,0.209230726,0.660115227,0.703897723,0.137793681,0.498964604,0.09
2,0.02,0.41,0.01,0.49,0.073513969,0.931218365,0.28,0.52,0.26,0.43,0.53,0.43,0.48,0.3,0.25,0.23,0.26,0.39,0.02,0.3,0.66,0.58,0.15,0.39,0.52,0.69,0.34,0.66,0.22,0.43,0.45,0.2,0.4,0.49,0.35,0.39,0.07,0.55,0.518320213,0.06,0.49,0.36,0.17,0.26,0.25,0.25,0.26,0.31,0.34,0.36,0.33,0.46,0.66,0.29,0.032859145,0.127933064,0.14,0.81,0.62,0.77,0.73,0.161883481,-0.004572421,0.189776911,0.52133037,0.685403692,0.675878307,0.451833746,-0.124539599,0.066061729,-0.559968687,0.082364709,0.174786061,0.742267992,0.677877841,0.06,0.07,0.061545695,-0.060845972,0.874063985,0.190472342,0.517260527,0.066479077,0.07
2,0.09,0.48,0.59,0.08,0.1,1,0.18,0.82,0.11,0.24,0.12,0.2,0.47,0.15,0.15,0.19,0.21,0.26,0.08,0.38,0.17,0.23,0.22,0.64,0.59,0.1,0.44,0.33,0.31,0.49,0.23,0.32,0.53,0.62,0.5,0.27,0.37,0.6,0.47339105,0.17,0.49,0.27,0.13,0.1,0.11,0.1,0.08,0.22,0.23,0.26,0.24,0.44,0.61,0.37,0.01,0.01,0.25,0.25,0.17,0.1,0.428979181,0.14,0.01,0.08,0.2,0.11,0.32,0.83,0.04,0.16,0.49,0.19,0.08,0.36,0.26,0.19,0.01,0.05,0.01,0.71,0,1,0.08,0.27
2,0.08,0.57,0.05,0.22,0.1,1,0.48,0.69,0.29,0.41,0.28,0.43,0.44,0.46,0.34,0.34,0.32,0.39,0.05,0.23,0.19,0.29,0.22,0.41,0.61,0.34,0.26,0.36,0.34,0.6,0.32,0.28,0.62,0.62,0.6,0.57,0.23,0.37,0.5,0.08,0.73,0.57,0.09,0.05,0.38,0.39,0.39,0.56,0.54,0.62,0.55,0.73,0.74,0.24,0.03,0.06,0.23,0.62,0.37,0.61,0.73,0.274491698,0.187916288,0.313340386,0.726553758,0.544612093,0.498641459,0.719238682,0.315052959,0.175602129,0.047973007,0.242493621,0.084652492,0.388358753,0.220196675,0.27,0.12,0.42210846,0.142226166,0.929801042,1.19417432,0.231931377,0.308330153,0.3
2,0.02,0.98,0.01,0.28,0.193386568,1.107947535,0.11,0.58,0.31,0.08,0.45,0.64,0.18,0.1,0.09,0.11,0.11,0.23,0.05,0.83,1,0.92,0.11,0.96,0.3,0.22,0.14,0.5,0.25,0.25,0.48,0.42,1,1,0.98,0.49,1,0.58,0.51433478,0.01,0.83,0.5,0.21,0.52,0.14,0.12,0.13,0.12,0.18,0.2,0.18,0.84,0.59,0.42,0.01,0.02,1,0.38,0.61,0.73,0.63,0.270117158,0.264640082,0.368724804,0.375000527,0.059865882,0.845099737,0.759450999,-0.099911148,3.56E-05,0.488901405,0.581702838,0.020979185,0.544560737,-0.211323979,0.08,0.03,-0.174756318,0.218922896,0.855370298,0.600966306,0.52807318,0.058390098,0.34
2,-0.026541534,0.33,0.01,0.64,0.172052664,0.884407339,0.16,0.43,0.87,0.51,0.68,0.48,0.3,0.2,0.2,0.19,0.27,0.14,0.01,0.43,0.49,0.42,0.24,0.42,0.38,0.63,0.46,0.69,0.36,0.46,0.33,0.23,0.31,0.34,0.26,0.6,0.04,0.55,0.53074126,0.01,0.75,0.58,0.13,0.24,0.03,0.03,0.04,0.09,0.12,0.13,0.12,0.4,0.2,0.42,0.106202807,0.24751795,0.03,0.89,0.58,0.66,0.79,0.448176565,0.021499781,0.388271774,0.360322689,0.415493668,0.189479721,0.861640978,0.326255424,-0.117739369,0.205695786,0.149178749,0.175623361,0.390039858,0.613777724,0.16,0.02,0.332637264,-0.104216211,0.549276381,0.212321954,0.586632995,0.422510016,0.07
2,0.04,0.52,0.05,0.24,0.05,1,0.44,0.78,0.39,0.49,0.25,0.08,0.37,0.41,0.37,0.36,0.36,0.32,0.01,0.1,0.18,0.27,0.33,0.18,0.71,0.32,0.35,0.31,0.5,0.39,0.25,0.07,0.55,0.59,0.42,0.72,0.05,0.27,0.5,0.05,0.67,0.68,0.07,0.228333576,0.19,0.18,0.2,0.37,0.34,0.37,0.38,0.43,0.45,0.25,0.232800731,0.142072007,0.05,0.54,0.42,0.39,0.47,0.51167515,0.089788061,0.15960698,0.31601042,0.405319354,0.579965196,0.773349025,0.249412229,0.194847737,-0.07446381,0.181508311,-0.009538502,0.43514332,0.31252336,0.12,0.06,0.346707487,-0.012967421,0.81219241,0.132046231,0.352873754,0.4926021,0.17
2,0.01,0.68,0.36,0.33,0.02,1,0.37,0.58,0.240386178,0.37,0.47,0.36,0.62,0.38,0.26,0.28,0.21,0.31,0.02,0.37,0.29,0.41,0.34,0.53,0.45,0.35,0.56,0.37,0.42,0.35,0.76,0.5,0.53,0.6,0.43,0.54,0.13,0.44,0.5,0.02,0.69,0.5,0.18,0.22,0.23,0.21,0.21,0.28,0.37,0.38,0.35,0.49,0.47,0.51,0.071041535,0.011743192,0.11,0.57,0.44,0.4,0.67,0.183532785,-0.001073725,0.353224859,0.371590688,0.280716367,1.11357448,0.680699566,0.405553515,0.211423042,0.198172999,0.176404349,-0.134569323,0.460422994,0.303220367,0.14,0.14,0.231393091,-0.011583169,0.705658335,0.119530203,0.475002175,0.034113969,0.17
2,0.04,0.64,0.02,0.42,0.06,1,0.35,0.55,0.17,0.41,0.39,0.56,0.36,0.33,0.29,0.4,0.29,0.37,0.05,0.4,0.51,0.5,0.34,0.38,0.45,0.36,0.35,0.38,0.38,0.38,0.56,0.29,0.68,0.63,0.73,0.32,0.97,0.76,0.472590111,0.03,0.86,0.36,0.15,0.26,0.6,0.68,0.72,0.61,0.6,0.67,0.59,0.71,0.73,0.19,0.160042109,0.001955159,1,0.37,0.42,0.73,0.57,0.287403257,0.046542868,0.122196799,0.421557191,0.094516453,0.844510908,0.861872176,0.191078226,0.448896557,0.219914786,0.60055859,0.204546334,0.652166752,-0.049835571,0.75,0.27,0.216817218,0.282521852,0.592400136,0.112395761,0.791490074,0.08300178,0.34
2,0.05,0.55,0.13,0.16,0.06,1,0.43,0.82,0.1,0.5,0.23,0.17,0.63,0.39,0.31,0.3,0.43,0.46,0.01,0.1,0.14,0.26,0.28,0.25,0.71,0.46,0.3,0.4,0.39,0.41,0.29,0.11,0.6,0.57,0.63,0.64,0.06,0.16,0.5,0.04,0.79,0.66,0.05,0.16,0.14,0.12,0.11,0.38,0.39,0.42,0.45,0.25,0.22,0.22,0.272534516,0.295932503,0.07,0.57,0.52,0.62,0.52,0.252972322,0.295890938,0.248955207,0.173513809,0.407102556,0.772757736,0.834728788,-0.294486742,0.085197288,-0.180977524,-0.066799684,0.111384542,0.685053702,0.312693718,0.16,0.09,0.344824891,0.023566032,0.601668434,0.851565082,0.377495314,0.154268788,0.07
2,0.04,0.43,0.05,0.27,0.05,1,0.43,0.76,0.33,0.51,0.31,0.14,0.41,0.43,0.39,0.39,0.22,0.34,0.02,0.19,0.11,0.22,0.35,0.32,0.68,0.4,0.24,0.27,0.44,0.54,0.28,0.11,0.46,0.48,0.45,0.55,0.14,0.37,0.5,0.05,0.71,0.55,0.01,0.12,0.17,0.17,0.17,0.32,0.31,0.35,0.31,0.37,0.27,0.24,-0.011771032,0.282793161,0.11,0.56,0.47,0.61,0.64,0.23538881,-0.01525282,0.221588579,0.419777044,0.238254563,0.913228447,0.413458789,-0.099468174,0.15477753,-0.131161402,0.42894615,-0.119726177,0.914608798,0.063526128,0.28,0.01,0.18166546,0.05021719,0.782446893,0.869321809,0.665008895,0.177183134,0.35
2,0.03,0.52,0.09,0.43,0.05,1,0.91,0.67,0.44,0.85,0.42,0.06,0.45,0.93,0.88,0.89,0.46,0.7,0.104727124,0.03,0.13,0.13,0.88,0.13,0.63,0.33,0.63,0.11,0.86,0.14,0.35,0.04,0.56,0.6,0.29,0.84,0.03,0.18,0.5,0.01,0.92,0.8,0.05,0.07,0.67,0.69,0.76,0.65,0.77,0.93,0.77,0.37,0.51,0.51,0.062543585,-0.015367976,0.27,0.5,0.8,0.7,0.65,0.235575306,0.110846562,0.367956466,0.413038443,0.384088838,0.550677602,0.621567745,0.345624766,0.414476593,-0.075741006,0.076885613,0.067832852,0.845141357,0.489348277,0.36,0.65,-0.057771557,0.067108416,0.53633785,-0.227808161,0.526376048,0.127635351,0.04
2,0.04,0.31,1,0.62,0.06,1,0.14,0.33,0.17,0.21,0.66,0.73,0.42,0.21,0.23,0.37,0.26,0.24,0.08,0.66,0.55,0.74,0.13,0.65,0.37,0.06,0.16,0.24,0.18,0.88,0.81,1,0.29,0.32,0.34,0.09,0.4,0.76,0.496865102,0.31,0.756999253,0.12,1,0.56,0.14,0.14,0.15,0.18,0.33,0.41,0.3,0.6,0.35,0.79,0.35,0.05,0.29,0.48,0.58,0.7,0.61,0.285893157,0.256516113,0.384068633,0.571413724,0.35498154,1.238918613,0.724678383,-0.281541507,0.033552867,-0.234941414,0.153044113,-0.044765504,0.371014433,0.382812354,0.28,1,0.053392464,-0.114150771,0.56301797,0.20766753,0.790493935,0.27503801,1
2,0.01,0.48,0.46,0.51,0.004322077,1.112730711,0.16,0.4,0.42,0.28,0.58,0.45,0.32,0.19,0.17,0.22,0.15,0.18,0.03,0.58,0.42,0.5,0.21,0.43,0.38,0.19,0.4,0.44,0.32,0.52,0.28,0.26,0.49,0.43,0.59,0.52,0.25,0.53,0.5,0.06,0.41,0.56,0.14,0.72,0.05,0.05,0.05,0.16,0.2,0.22,0.22,0.55,0.3,0.61,0.33990407,0.026409659,0.1,0.85,0.49,0.65,0.86,0.386115774,-0.098468419,0.439742195,0.252202862,-0.077950867,0.709279142,0.863394922,0.551708265,0.367497931,0.124526639,-0.062532243,0.035983378,0.575615935,0.064954787,0.09,0.01,-0.27783878,0.126979804,0.686104227,0.575938876,0.062333908,0.515469793,0.48
2,0.06,0.52,0.04,0.58,0.08,1,0.6,0.58,0.27,0.84,0.61,0.09,0.64,0.6,0.53,0.52,0.49,0.42,0.01,0.07,0.15,0.2,0.61,0.12,0.54,0.21,0.75,0.16,0.7,0.13,0.46,0.06,0.54,0.56,0.25,0.89,0.03,0.13,0.5,0.02,0.92,0.86,0.03,0.04,0.39,0.37,0.33,0.52,0.52,0.73,0.54,0.53,0.42,0.43,0.06,0.140723739,0.19,0.8,0.84,0.71,0.79,0.326333142,-0.043658684,0.333431585,0.438083711,0.139880871,0.936922778,0.81466674,0.195346476,0.425402498,0.205617051,0.079508878,0.049096939,0.44743622,0.40637697,0.42,0.5,0.10206356,0.079053222,0.84222915,0.656135072,0.421179289,0.304008085,0.03
2,0.12,0.96,0.01,0.17,0.14,1,0.16,0.74,0.42,0.54,0.27,0.22,0.34,0.14,0.11,0.11,0.11,0.18,0.21,0.79,0.08,0.15,0.56,0.35,0.39,0.25,0.87,0.3,0.47,0.1,0.88,0.08,0.86,0.91,0.83,0.23,0.54,0.55,0.509692095,0.04,0.9,0.24,0.22,0.11,0.14,0.14,0.17,0.2,0.2,0.3,0.18,0.56,0.42,0.26,0.04,0.02,0.16,0.45,0.15,0.15,0.565079722,0.353542796,0.20549236,0.256835005,0.209333589,0.328960319,0.215758741,0.987320611,-0.212576245,0.16799085,-0.499694215,0.510448354,-0.01907815,0.68863343,0.332776149,0.19,0.16,-0.095859737,-0.009171116,0.81330275,0.056380677,0.443710307,0.060204165,0.07
