,fold,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LandArea,PopDens,PctUsePubTrans,LemasPctOfficDrugUn,ViolentCrimesPerPop
1157,6,0.04,0.14,0.01,0.87,0.07,0.28,0.17,0.23,0.14,1.0,0.06,1.0,0.14,0.0,0.13,0.55,1.0,0.52,1.0,0.18,0.24,0.25,0.22,0.24,0.18,0.26,0.04,0.37,0.39,0.57,0.13,0.66,0.0,0.24,0.4,0.45,0.28,0.56,0.13,0.54,0.58,0.12,0.38,0.4,0.38,0.4,0.22,0.2,0.02,0.21,0.02,0.39,0.48,0.48,0.49,0.27,0.3,0.27,0.25,0.77,0.22,0.15,0.12,0.14,0.04,0.36,0.46,0.22,0.97,0.0,0.12,0.51,0.54,0.05,0.31,0.77,0.21,0.1,0.2,0.19,0.19,0.37,0.38,0.43,0.38,0.78,0.73,0.18,0.03,0.0,0.29,0.28,0.27,0.41,0.65,0.05,0.17,0.02,0.0,0.38
1158,6,0.0,0.46,0.01,0.97,0.09,0.04,0.4,0.26,0.2,0.49,0.02,1.0,1.0,0.55,1.0,0.88,0.42,0.09,0.46,1.0,1.0,1.0,1.0,0.81,0.71,1.0,0.0,0.07,0.04,0.04,0.97,0.16,0.38,0.2,0.64,0.04,1.0,0.24,0.21,0.2,0.22,0.37,0.97,0.95,0.97,0.91,0.25,0.0,0.0,0.02,0.0,0.45,0.45,0.51,0.46,0.19,0.17,0.17,0.15,0.89,0.06,0.16,0.19,0.51,0.48,0.45,0.99,0.01,0.0,1.0,0.02,0.63,0.99,0.09,0.47,0.67,0.0,0.0,0.85,1.0,1.0,0.78,1.0,1.0,1.0,0.46,0.44,0.22,0.0,0.0,0.18,0.13,0.73,0.76,0.55,0.04,0.06,0.03,0.0,0.06
1159,6,0.58,0.4,0.86,0.0,0.91,0.26,0.36,0.48,0.31,0.37,0.59,1.0,0.26,0.41,0.19,0.36,0.39,0.88,0.42,0.26,0.33,0.61,0.29,0.23,0.24,0.3,0.63,0.5,0.41,0.44,0.43,0.63,0.4,0.22,0.58,0.34,0.52,0.73,0.72,0.78,0.79,0.6,0.18,0.23,0.29,0.23,0.36,0.33,0.61,0.84,0.49,0.45,0.53,0.63,0.71,0.62,0.64,0.69,0.72,0.53,0.56,0.58,0.42,0.41,0.48,0.42,0.27,0.56,0.79,0.0,0.54,0.74,0.27,0.8,0.4,0.17,0.29,0.49,0.33,0.45,0.6,0.4,0.44,0.53,0.43,0.74,0.71,0.37,0.25,0.69,0.59,0.43,0.49,0.68,0.69,0.16,0.56,1.0,0.38,1.0
1160,6,0.01,0.84,0.01,0.38,0.37,1.0,0.57,0.63,0.46,0.35,0.0,0.0,0.21,0.54,0.77,0.31,0.48,0.71,0.33,0.17,0.12,0.17,0.08,0.06,0.27,0.2,0.03,0.59,1.0,0.82,0.15,1.0,0.35,0.22,0.33,0.45,0.21,0.24,0.52,0.37,0.31,0.86,0.59,0.55,0.52,0.58,0.48,0.46,0.02,0.45,0.03,0.59,0.67,0.65,0.64,1.0,1.0,1.0,0.93,0.09,1.0,0.93,0.96,0.88,0.76,0.99,0.42,0.95,0.59,0.0,0.01,0.9,0.48,0.16,0.4,0.65,0.41,0.34,0.16,0.14,0.14,0.26,0.29,0.29,0.3,0.65,0.51,0.12,0.0,0.0,0.85,0.49,0.43,0.67,0.71,0.01,0.34,0.05,0.0,0.3
1161,6,0.0,0.26,0.01,0.95,0.09,0.08,0.28,0.32,0.19,0.64,0.0,0.0,0.35,0.21,0.44,0.57,0.63,0.48,0.72,0.42,0.45,0.43,0.42,0.31,0.33,0.43,0.01,0.21,0.17,0.24,0.42,0.22,0.39,0.2,0.5,0.19,0.55,0.68,0.25,0.73,0.74,0.29,0.57,0.63,0.77,0.61,0.41,0.6,0.0,0.16,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.01,0.9,0.09,0.11,0.1,0.27,0.36,0.22,0.47,0.11,0.58,0.0,0.01,0.86,0.44,0.12,0.11,0.65,0.06,0.36,0.38,0.42,0.47,0.41,0.43,0.51,0.43,0.79,0.63,0.22,0.0,0.0,0.13,0.6,0.35,0.48,0.83,0.02,0.14,0.02,0.0,0.16
1162,6,0.01,0.36,0.01,0.89,0.22,0.17,0.31,0.32,0.18,0.67,0.0,0.0,0.38,0.33,0.46,0.62,0.69,0.33,0.77,0.39,0.39,0.38,0.38,0.23,0.38,0.37,0.01,0.21,0.14,0.26,0.3,0.3,0.4,0.15,0.33,0.24,0.42,0.45,0.23,0.53,0.52,0.37,0.69,0.7,0.71,0.63,0.55,0.58,0.0,0.15,0.01,0.16,0.26,0.31,0.3,0.07,0.1,0.11,0.1,0.84,0.12,0.19,0.18,0.39,0.37,0.45,0.61,0.18,0.47,0.5,0.02,0.79,0.62,0.02,0.36,0.71,0.05,0.22,0.51,0.54,0.59,0.5,0.48,0.59,0.46,0.8,0.84,0.08,0.0,0.0,0.18,0.56,0.45,0.56,0.83,0.01,0.21,0.04,0.0,0.29
1163,6,0.04,0.72,0.01,0.97,0.09,0.01,0.54,0.48,0.32,0.19,0.05,0.98,0.78,0.85,0.29,0.82,0.25,0.07,0.36,0.72,0.59,0.57,0.46,1.0,0.45,0.52,0.0,0.02,0.09,0.12,0.6,0.11,0.7,0.35,0.45,0.14,0.64,0.07,0.38,0.14,0.11,0.74,0.95,0.95,0.92,0.88,0.31,0.38,0.0,0.04,0.01,0.12,0.1,0.17,0.16,0.05,0.03,0.05,0.04,0.88,0.04,0.32,0.36,0.78,0.79,0.29,0.96,0.01,0.13,1.0,0.02,0.89,0.93,0.04,0.35,0.77,0.0,0.06,0.51,0.51,0.48,0.84,0.84,1.0,0.99,0.82,0.51,0.29,0.0,0.0,0.15,0.77,0.73,0.7,0.75,0.07,0.11,0.2,0.0,0.02
1164,6,0.2,0.46,0.76,0.36,0.11,0.03,0.47,0.59,0.42,0.3,0.21,1.0,0.31,0.67,0.15,0.39,0.33,0.26,0.65,0.3,0.27,0.32,0.27,0.25,0.27,0.41,0.13,0.28,0.23,0.34,0.3,0.35,0.57,0.42,0.4,0.34,0.37,0.57,0.44,0.55,0.58,0.45,0.55,0.54,0.58,0.55,0.51,0.58,0.09,0.37,0.03,0.27,0.36,0.4,0.43,0.05,0.06,0.06,0.06,0.93,0.04,0.18,0.17,0.45,0.45,0.46,0.5,0.12,0.44,0.5,0.21,0.71,0.5,0.09,0.33,0.56,0.31,0.16,0.17,0.16,0.15,0.31,0.32,0.35,0.34,0.48,0.53,0.43,0.01,0.0,0.08,0.45,0.44,0.41,0.36,0.15,0.22,0.13,0.91,0.19
1165,6,0.03,0.42,0.05,0.56,0.56,0.45,0.37,0.43,0.26,0.43,0.05,0.99,0.19,0.34,0.4,0.27,0.51,0.94,0.53,0.21,0.22,0.26,0.21,0.17,0.16,0.29,0.05,0.49,0.48,0.59,0.12,0.62,0.32,0.19,0.25,0.58,0.22,0.89,0.42,0.83,0.89,0.54,0.39,0.43,0.49,0.41,0.29,0.22,0.03,0.39,0.03,0.74,0.69,0.66,0.68,0.86,0.7,0.61,0.57,0.57,0.5,0.47,0.39,0.45,0.34,0.6,0.38,0.52,0.69,0.0,0.03,0.81,0.46,0.28,0.35,0.44,0.44,0.82,0.19,0.18,0.19,0.26,0.3,0.33,0.29,0.76,0.45,0.21,0.01,0.0,0.49,0.55,0.49,0.41,0.69,0.06,0.11,0.08,0.0,0.38
1166,6,0.0,0.36,0.48,0.62,0.01,0.0,0.42,0.42,0.27,0.58,0.0,0.0,0.14,0.27,0.34,0.28,0.69,0.47,0.44,0.19,0.19,0.24,0.15,0.13,0.0,0.43,0.02,0.52,0.48,0.6,0.27,0.27,0.37,0.73,0.4,0.72,0.43,0.44,0.28,0.57,0.54,0.45,0.52,0.49,0.66,0.56,0.55,0.52,0.01,0.2,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.01,0.98,0.03,0.24,0.22,0.4,0.42,0.38,0.55,0.17,0.51,0.5,0.02,0.67,0.55,0.19,0.7,0.46,0.62,0.54,0.07,0.08,0.09,0.02,0.05,0.08,0.07,0.53,0.27,0.28,0.0,0.0,0.01,0.88,0.62,0.78,0.82,0.05,0.06,0.0,0.0,0.31
1167,6,0.0,0.15,0.0,0.99,0.03,0.04,0.11,0.15,0.09,0.98,0.02,1.0,0.48,0.17,0.09,0.78,0.87,0.1,0.59,0.58,0.81,0.79,0.29,0.0,0.33,0.52,0.0,0.12,0.19,0.24,0.44,0.24,0.31,0.16,0.37,0.12,0.54,0.52,0.16,0.38,0.45,0.13,0.84,0.88,1.0,1.0,0.74,0.34,0.0,0.01,0.01,0.12,0.12,0.22,0.26,0.07,0.07,0.11,0.12,0.83,0.09,0.05,0.05,0.17,0.18,0.09,0.86,0.03,0.59,0.0,0.04,0.42,0.83,0.97,0.34,0.54,0.05,0.0,0.43,0.5,0.7,0.5,0.47,0.56,0.46,0.59,0.72,0.32,0.0,0.0,0.27,0.06,0.64,0.74,0.62,0.0,0.38,0.05,0.0,0.07
1168,6,0.01,0.35,0.07,0.81,0.02,0.26,0.39,0.43,0.29,0.64,0.0,0.0,0.15,0.24,0.27,0.53,0.7,0.7,0.75,0.19,0.17,0.18,0.13,0.14,0.15,0.17,0.02,0.49,0.43,0.51,0.15,0.77,0.29,0.61,0.5,0.68,0.19,0.48,0.48,0.49,0.51,0.44,0.42,0.47,0.49,0.43,0.37,0.48,0.01,0.4,0.0,0.16,0.15,0.16,0.22,0.02,0.02,0.02,0.02,0.71,0.19,0.23,0.2,0.38,0.39,0.37,0.59,0.09,0.38,0.5,0.01,0.81,0.58,0.2,0.65,0.0,0.57,0.07,0.06,0.05,0.05,0.15,0.16,0.15,0.16,0.81,0.18,0.58,0.0,0.0,0.06,0.86,0.74,0.86,0.81,0.01,0.26,0.05,0.0,0.11
1169,6,0.16,0.58,0.41,0.24,1.0,0.2,0.43,0.5,0.33,0.34,0.17,1.0,0.41,0.59,0.19,0.37,0.38,0.52,0.71,0.4,0.31,0.37,0.32,0.2,0.29,0.39,0.08,0.21,0.23,0.32,0.3,0.41,0.52,0.29,0.4,0.33,0.35,0.56,0.45,0.59,0.59,0.63,0.57,0.56,0.62,0.54,0.56,0.58,0.06,0.28,0.13,0.29,0.35,0.45,0.49,0.37,0.39,0.46,0.45,0.57,0.16,0.5,0.47,0.6,0.62,0.56,0.54,0.42,0.51,0.5,0.13,0.76,0.54,0.15,0.31,0.54,0.18,0.13,0.32,0.34,0.36,0.43,0.47,0.55,0.48,0.59,0.72,0.28,0.03,0.02,0.54,0.44,0.39,0.39,0.62,0.09,0.3,0.21,1.0,0.6
1170,6,0.0,0.35,0.21,0.83,0.03,0.01,0.45,0.44,0.27,0.56,0.0,0.0,0.06,0.19,0.84,0.26,0.72,1.0,0.37,0.11,0.15,0.16,0.09,0.23,0.83,1.0,0.03,0.84,0.83,0.81,0.16,0.62,0.24,0.43,0.52,0.58,0.35,0.58,0.24,0.59,0.61,0.41,0.48,0.44,0.55,0.46,0.27,0.33,0.01,0.29,0.0,0.0,0.23,0.58,0.49,0.0,0.01,0.01,0.01,0.98,0.02,0.2,0.18,0.37,0.33,0.44,0.5,0.16,0.56,0.0,0.01,0.78,0.53,0.45,0.53,0.54,0.73,0.38,0.03,0.03,0.05,0.0,0.04,0.03,0.04,0.58,0.13,0.29,0.0,0.0,0.0,0.67,0.6,0.77,0.75,0.02,0.14,0.02,0.0,0.54
1171,6,0.12,1.0,0.03,0.11,0.1,1.0,0.62,0.69,0.49,0.21,0.14,1.0,0.26,0.62,0.24,0.17,0.35,0.59,0.3,0.22,0.11,0.15,0.25,0.15,0.24,0.26,0.14,0.46,1.0,1.0,0.06,0.74,0.42,0.85,0.08,0.99,0.07,0.3,0.65,0.46,0.4,1.0,0.58,0.54,0.57,0.62,0.29,0.15,0.11,0.6,0.28,0.37,0.43,0.47,0.55,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.34,1.0,0.91,0.0,0.03,0.94,0.36,0.09,0.2,0.25,0.29,0.45,0.42,0.41,0.37,0.49,0.47,0.53,0.44,0.7,0.89,0.21,0.01,0.0,1.0,0.35,0.45,0.82,0.69,0.02,0.98,0.45,0.0,0.45
1172,6,0.01,0.09,0.02,0.89,0.23,0.13,0.07,0.71,0.27,0.15,0.03,1.0,0.71,0.82,0.18,0.61,0.07,0.07,0.15,0.75,0.98,0.98,0.73,0.42,0.52,0.92,0.01,0.13,0.02,0.04,0.91,0.04,0.98,0.51,0.34,0.09,0.92,0.76,0.97,0.63,0.71,0.14,0.55,0.62,0.84,0.32,0.65,0.7,0.0,0.17,0.01,0.4,0.44,0.43,0.43,0.23,0.22,0.2,0.18,0.84,0.06,0.05,0.02,0.11,0.21,0.12,0.28,0.1,0.81,0.0,0.03,0.8,0.26,0.03,0.22,0.44,0.03,0.22,1.0,1.0,1.0,0.89,0.9,1.0,0.86,0.32,0.75,0.18,0.0,0.0,0.24,0.37,0.25,0.46,0.34,0.0,1.0,0.06,0.0,0.22
1173,6,0.0,0.59,0.06,0.87,0.33,0.01,0.39,0.38,0.24,0.31,0.02,0.97,0.74,0.78,0.24,0.83,0.28,0.06,0.37,0.71,0.57,0.56,0.52,0.76,0.47,0.57,0.0,0.02,0.13,0.19,0.67,0.06,0.73,0.74,0.42,0.27,0.68,0.23,0.34,0.2,0.22,0.6,0.93,0.94,0.98,0.82,0.48,0.62,0.0,0.07,0.0,0.24,0.33,0.45,0.49,0.1,0.12,0.15,0.15,0.88,0.1,0.24,0.26,0.62,0.69,0.26,0.84,0.03,0.23,0.5,0.01,0.82,0.78,0.0,0.48,0.73,0.04,0.3,0.44,0.46,0.48,0.67,0.64,0.76,0.71,0.38,0.51,0.42,0.0,0.0,0.17,0.75,0.62,0.67,0.66,0.02,0.12,0.19,0.0,0.02
1174,6,0.02,0.51,0.02,0.96,0.1,0.02,0.4,0.36,0.23,0.31,0.0,0.0,0.87,0.77,0.27,0.89,0.29,0.07,0.53,0.87,0.8,0.78,0.65,0.35,0.49,0.8,0.0,0.02,0.09,0.06,0.92,0.1,0.69,0.32,0.58,0.05,0.9,0.2,0.31,0.24,0.23,0.49,0.92,0.94,0.94,0.74,0.33,0.49,0.0,0.04,0.01,0.21,0.18,0.27,0.3,0.09,0.07,0.1,0.1,0.91,0.02,0.12,0.14,0.55,0.58,0.3,0.85,0.02,0.23,0.5,0.01,0.9,0.81,0.09,0.61,0.63,0.0,0.09,0.6,0.62,0.62,0.65,0.66,0.8,0.7,0.45,0.42,0.32,0.0,0.0,0.18,0.39,0.71,0.72,0.61,0.1,0.05,0.15,0.0,0.0
1175,6,0.06,0.35,0.01,0.93,0.07,0.09,0.35,0.4,0.25,0.56,0.07,1.0,0.23,0.4,0.18,0.48,0.57,0.35,0.5,0.26,0.3,0.29,0.18,0.17,0.15,0.25,0.06,0.38,0.2,0.3,0.28,0.44,0.41,0.28,0.36,0.48,0.34,0.69,0.28,0.73,0.74,0.35,0.53,0.56,0.48,0.61,0.4,0.52,0.02,0.23,0.01,0.17,0.27,0.31,0.34,0.04,0.06,0.06,0.06,0.91,0.07,0.19,0.17,0.37,0.4,0.36,0.48,0.15,0.53,0.5,0.04,0.86,0.47,0.17,0.25,0.58,0.28,0.14,0.14,0.13,0.14,0.27,0.29,0.32,0.3,0.62,0.46,0.46,0.06,0.01,0.1,0.36,0.31,0.54,0.4,0.05,0.21,0.07,0.0,0.22
1176,6,0.08,0.45,0.01,0.98,0.04,0.01,0.47,0.48,0.36,0.5,0.09,1.0,0.25,0.47,0.38,0.62,0.57,0.3,0.59,0.28,0.25,0.24,0.12,0.12,0.11,0.19,0.05,0.28,0.32,0.36,0.3,0.29,0.5,0.49,0.59,0.46,0.37,0.3,0.46,0.27,0.29,0.48,0.72,0.77,0.73,0.74,0.74,0.73,0.02,0.13,0.01,0.68,0.57,0.56,0.51,0.07,0.05,0.05,0.04,0.96,0.04,0.22,0.21,0.41,0.52,0.22,0.67,0.06,0.46,0.5,0.05,0.85,0.6,0.3,0.53,0.27,0.14,0.1,0.08,0.08,0.07,0.15,0.16,0.18,0.15,0.37,0.13,0.28,0.05,0.19,0.04,0.81,0.63,0.76,0.69,0.07,0.21,0.06,0.0,0.13
1177,6,0.0,0.65,0.04,0.93,0.1,0.03,1.0,1.0,1.0,0.24,0.0,0.0,0.13,0.59,0.38,0.71,0.39,0.13,0.35,0.33,0.14,0.13,0.08,0.25,0.2,0.32,0.02,0.88,0.28,0.29,0.59,0.24,0.43,0.24,0.68,0.35,0.45,0.09,1.0,0.09,0.09,0.4,0.64,0.72,0.79,0.98,0.7,0.79,0.0,0.12,0.0,0.69,0.67,0.62,0.53,0.15,0.13,0.11,0.08,0.91,0.06,0.22,0.15,0.36,0.45,0.37,0.2,0.22,0.66,0.0,0.01,0.84,0.2,0.2,0.3,0.46,0.05,0.0,0.11,0.1,0.1,0.17,0.24,0.3,0.21,0.76,0.27,0.25,0.01,0.0,0.09,0.77,0.2,0.0,0.79,0.01,0.22,0.02,0.0,0.06
1178,6,0.02,0.53,0.01,0.92,0.13,0.1,0.44,0.47,0.25,0.14,0.04,1.0,0.45,0.84,0.41,0.53,0.19,0.11,0.3,0.44,0.36,0.36,0.49,0.37,0.19,0.38,0.01,0.12,0.05,0.11,0.45,0.19,0.81,0.5,0.38,0.34,0.5,0.45,0.32,0.45,0.46,0.58,0.79,0.82,0.87,0.69,0.69,0.72,0.0,0.09,0.01,0.42,0.39,0.47,0.49,0.1,0.08,0.09,0.09,0.9,0.06,0.24,0.25,0.59,0.65,0.38,0.74,0.08,0.3,0.5,0.02,0.85,0.7,0.04,0.33,0.75,0.13,0.11,0.21,0.18,0.16,0.33,0.33,0.42,0.32,0.36,0.56,0.31,0.0,0.0,0.1,0.4,0.47,0.42,0.59,0.06,0.09,0.17,0.0,0.11
1179,6,0.03,0.43,0.01,0.95,0.18,0.02,0.32,0.34,0.19,0.47,0.04,1.0,0.59,0.65,0.18,0.79,0.44,0.05,0.51,0.64,0.65,0.61,0.77,0.87,0.73,0.83,0.0,0.04,0.09,0.15,0.61,0.13,0.55,0.39,0.55,0.15,0.76,0.3,0.32,0.26,0.29,0.51,0.91,0.94,0.95,0.88,0.36,0.35,0.0,0.03,0.01,0.19,0.27,0.29,0.31,0.09,0.11,0.11,0.11,0.84,0.04,0.24,0.22,0.43,0.53,0.11,0.8,0.03,0.42,0.5,0.04,0.73,0.71,0.01,0.63,0.77,0.02,0.08,0.28,0.32,0.36,0.55,0.52,0.58,0.53,0.22,0.37,0.18,0.0,0.0,0.2,0.69,0.59,0.77,0.77,0.04,0.14,0.17,0.0,0.03
1180,6,0.03,0.24,0.29,0.71,0.05,0.29,0.24,0.39,0.24,0.75,0.05,1.0,0.17,0.27,0.0,0.43,0.73,0.2,0.57,0.16,0.24,0.27,0.16,0.17,0.2,0.28,0.04,0.45,0.49,0.57,0.18,0.34,0.36,0.1,0.38,0.31,0.23,0.85,0.46,0.65,0.76,0.32,0.39,0.39,0.28,0.38,0.5,0.45,0.03,0.47,0.04,0.36,0.51,0.59,0.67,0.51,0.64,0.68,0.7,0.51,0.53,0.29,0.21,0.24,0.2,0.32,0.42,0.36,0.9,0.0,0.16,0.15,0.45,0.26,0.36,0.48,0.47,0.17,0.13,0.12,0.12,0.35,0.32,0.33,0.32,0.66,0.63,0.36,0.0,0.05,0.61,0.13,0.39,0.57,0.38,0.01,0.43,0.12,0.0,0.69
1181,6,0.04,0.55,0.24,0.74,0.13,0.12,0.51,0.48,0.29,0.19,0.06,1.0,0.48,0.8,0.34,0.54,0.25,0.1,0.35,0.47,0.41,0.42,0.33,0.32,0.41,0.41,0.01,0.09,0.12,0.2,0.47,0.25,0.73,0.29,0.39,0.29,0.53,0.39,0.29,0.57,0.51,0.56,0.7,0.71,0.75,0.61,0.55,0.66,0.01,0.15,0.01,0.14,0.2,0.37,0.46,0.03,0.04,0.07,0.08,0.89,0.04,0.2,0.22,0.6,0.62,0.53,0.63,0.15,0.27,0.5,0.04,0.75,0.62,0.05,0.29,0.75,0.11,0.1,0.18,0.18,0.2,0.38,0.41,0.45,0.42,0.48,0.37,0.17,0.0,0.0,0.1,0.64,0.56,0.74,0.76,0.03,0.26,0.05,0.0,0.19
1182,6,0.03,0.46,0.92,0.27,0.03,0.01,0.44,0.48,0.31,0.47,0.05,1.0,0.22,0.47,0.43,0.35,0.57,0.57,0.4,0.25,0.26,0.46,0.15,0.05,0.53,0.55,0.06,0.58,0.57,0.54,0.36,0.38,0.39,0.38,0.55,0.44,0.44,0.52,0.55,0.63,0.62,0.53,0.27,0.23,0.31,0.3,0.59,0.65,0.05,0.72,0.0,0.5,0.4,0.46,0.4,0.05,0.04,0.04,0.03,0.95,0.03,0.38,0.33,0.44,0.45,0.45,0.47,0.22,0.46,0.5,0.04,0.77,0.48,0.17,0.56,0.54,0.57,0.54,0.09,0.1,0.13,0.08,0.15,0.2,0.22,0.46,0.3,0.46,0.01,0.0,0.04,0.79,0.6,0.75,0.71,0.04,0.17,0.07,0.0,0.69
1183,6,0.01,0.76,0.05,0.58,0.07,1.0,0.55,0.55,0.35,0.26,0.0,0.0,0.18,0.55,0.68,0.17,0.4,0.96,0.35,0.15,0.14,0.16,0.22,0.09,0.3,0.23,0.04,0.65,1.0,0.87,0.14,1.0,0.27,0.13,0.39,0.44,0.28,0.44,0.47,0.51,0.5,0.9,0.5,0.49,0.51,0.57,0.2,0.06,0.02,0.45,0.03,0.25,0.27,0.35,0.4,0.42,0.4,0.47,0.49,0.0,0.95,0.8,0.78,0.81,0.79,0.82,0.34,0.96,0.63,0.0,0.02,0.8,0.37,0.34,0.36,0.52,0.51,1.0,0.15,0.14,0.14,0.13,0.2,0.22,0.21,0.51,0.44,0.32,0.0,0.02,0.71,0.6,0.55,0.79,0.78,0.01,0.32,0.04,0.0,0.41
1184,6,0.01,0.54,0.02,0.91,0.27,0.04,0.37,0.41,0.25,0.28,0.02,1.0,0.89,0.74,0.15,0.83,0.35,0.02,0.4,0.88,0.76,0.75,0.88,0.46,0.44,0.63,0.0,0.05,0.06,0.09,0.77,0.19,0.63,0.36,0.29,0.1,0.72,0.22,0.36,0.24,0.23,0.53,0.89,0.92,0.97,0.81,0.17,0.26,0.0,0.04,0.01,0.27,0.3,0.33,0.42,0.18,0.18,0.18,0.21,0.82,0.08,0.19,0.21,0.59,0.6,0.39,0.86,0.03,0.22,0.5,0.01,0.76,0.83,0.0,0.39,0.44,0.01,0.3,0.71,0.71,0.74,0.97,0.94,1.0,0.95,0.63,0.59,0.89,0.01,0.0,0.29,0.42,0.72,0.74,0.62,0.01,0.2,0.47,0.0,0.08
1185,6,0.05,0.53,0.31,0.69,0.14,0.32,0.37,0.46,0.26,0.3,0.06,1.0,0.4,0.72,0.29,0.39,0.35,0.15,0.28,0.37,0.3,0.3,0.31,0.26,0.29,0.44,0.03,0.21,0.21,0.37,0.23,0.27,0.67,0.2,0.38,0.24,0.39,0.52,0.35,0.61,0.59,0.54,0.64,0.65,0.71,0.59,0.66,0.72,0.02,0.2,0.05,0.23,0.27,0.36,0.41,0.33,0.33,0.4,0.43,0.62,0.19,0.29,0.29,0.58,0.57,0.58,0.75,0.33,0.51,0.5,0.04,0.79,0.75,0.14,0.37,0.63,0.09,0.33,0.19,0.16,0.14,0.49,0.48,0.53,0.52,0.65,0.56,0.5,0.0,0.0,0.6,0.25,0.45,0.41,0.51,0.08,0.11,0.05,0.0,0.31
1186,6,0.03,0.59,0.09,0.91,0.07,0.02,0.38,0.39,0.31,0.58,0.04,1.0,0.68,0.53,0.25,0.73,0.69,0.18,0.76,0.71,0.59,0.58,0.44,0.61,0.42,0.51,0.01,0.07,0.08,0.11,0.7,0.25,0.5,0.15,0.79,0.1,0.83,0.09,0.54,0.14,0.12,0.62,0.85,0.89,0.92,0.88,0.65,0.67,0.0,0.07,0.01,0.15,0.17,0.21,0.21,0.08,0.08,0.09,0.08,0.88,0.03,0.35,0.34,0.6,0.63,0.34,0.85,0.02,0.19,0.5,0.01,0.92,0.81,0.09,0.44,0.0,0.01,0.11,0.58,0.58,0.6,0.41,0.59,0.79,0.71,0.52,0.54,0.44,0.0,0.0,0.22,0.82,0.84,0.7,0.85,0.04,0.16,0.58,0.0,0.08
1187,6,0.46,1.0,0.05,0.51,0.6,1.0,0.58,0.79,0.58,0.14,0.46,1.0,0.39,0.78,0.18,0.26,0.25,0.4,0.27,0.31,0.17,0.18,0.35,0.24,0.22,0.23,0.47,0.48,1.0,0.9,0.15,0.56,0.59,0.7,0.11,0.79,0.15,0.3,0.74,0.45,0.38,1.0,0.64,0.51,0.72,0.67,0.54,0.43,0.28,0.51,1.0,0.6,0.68,0.71,0.77,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.28,1.0,0.75,0.0,0.18,0.84,0.36,0.25,0.16,0.6,0.27,0.47,0.49,0.48,0.46,0.7,0.68,0.81,0.67,0.77,0.75,0.18,0.11,0.58,1.0,0.28,0.35,0.62,0.48,0.08,0.91,0.48,0.59,0.45
1188,6,0.02,0.49,0.01,0.98,0.04,0.01,0.35,0.42,0.29,0.51,0.04,1.0,0.5,0.59,0.18,0.53,0.61,0.23,0.64,0.51,0.43,0.41,0.53,0.2,0.74,0.42,0.01,0.09,0.19,0.32,0.25,0.35,0.55,0.38,0.34,0.31,0.41,0.27,0.43,0.29,0.29,0.55,0.77,0.78,0.91,0.78,0.49,0.53,0.0,0.06,0.01,0.05,0.08,0.12,0.14,0.02,0.02,0.03,0.03,0.89,0.05,0.25,0.25,0.53,0.6,0.24,0.81,0.04,0.41,0.5,0.01,0.93,0.75,0.06,0.49,0.33,0.02,0.14,0.46,0.42,0.39,0.24,0.49,0.59,0.5,0.42,0.41,0.54,0.0,0.0,0.14,0.93,0.93,0.81,0.93,0.03,0.19,0.35,0.0,0.2
